"","time","long","lat","fh","sst"
"1813","2017-07-30",-87,30,8.15861111111111,24.3775000572205
"1814","2017-07-30",-79,33,57.8818055555556,22.9949998855591
"1815","2017-07-30",-77,34,1.19625,22.5149998664856
"1816","2017-07-30",-76,35,479.17,22.0100002288818
"1817","2017-07-30",-75,35,22.6806944444444,22.0375003814697
"1818","2017-07-30",-76,36,7.78125,21.4749999046326
"1819","2017-07-30",-75,37,27.9584722222222,20.9699997901917
"1820","2017-07-30",-75,38,127.035138888889,20.4349999427795
"1821","2017-07-30",-74,38,176.680416666667,20.4624996185303
"1822","2017-07-30",-73,38,36.3009722222222,20.4899997711182
"1823","2017-07-30",-75,39,27.1973611111111,19.9000000953674
"1824","2017-07-30",-74,39,432.2725,19.9299998283386
"1825","2017-07-30",-73,39,419.134583333333,19.9574999809265
"1826","2017-07-30",-72,39,124.365833333333,19.9850001335144
"1827","2017-07-30",-74,40,144.620694444444,19.3949999809265
"1828","2017-07-30",-73,40,949.0375,19.4225001335144
"1829","2017-07-30",-72,40,245.97,19.4500002861023
"1830","2017-07-30",-71,40,178.637361111111,19.4800000190735
"1831","2017-07-30",-70,40,270.491805555556,19.5100002288818
"1832","2017-07-30",-69,40,124.147916666667,19.5400004386902
"1833","2017-07-30",-68,40,341.31875,19.5700001716614
"1834","2017-07-30",-67,40,182.773888888889,19.5999999046326
"1835","2017-07-30",-73,41,9.46458333333333,18.8899998664856
"1836","2017-07-30",-72,41,414.395138888889,18.9200000762939
"1837","2017-07-30",-71,41,1116.57847222222,18.9500002861023
"1838","2017-07-30",-70,41,361.155555555556,18.9800000190735
"1839","2017-07-30",-69,41,83.5490277777778,19.0100002288818
"1840","2017-07-30",-68,41,156.505,19.0400004386902
"1841","2017-07-30",-67,41,1033.64847222222,19.0700001716614
"1842","2017-07-30",-70,42,375.82375,18.4450001716614
"1843","2017-07-30",-69,42,122.201111111111,18.4749999046326
"1844","2017-07-30",-68,42,155.626666666667,18.5050001144409
"1845","2017-07-30",-70,43,91.0502777777778,17.9099998474121
"1846","2017-07-30",-69,43,245.729861111111,17.9400000572205
"1847","2017-07-30",-68,43,231.608194444444,17.9699997901917
"1848","2017-07-30",-69,44,47.6598611111111,17.4075002670288
"1849","2017-07-30",-68,44,45.9220833333333,17.4400000572205
"1850","2017-08-06",-83,24,301.050694444444,27.8024997711182
"1851","2017-08-06",-97,26,141.006111111111,26.1525001525879
"1852","2017-08-06",-80,26,2.16458333333333,26.585000038147
"1853","2017-08-06",-97,27,832.874861111111,25.6225004196167
"1854","2017-08-06",-96,27,17.1840277777778,25.647500038147
"1855","2017-08-06",-95,27,3.54375,25.6725001335144
"1856","2017-08-06",-89,27,9.63402777777778,25.8249998092651
"1857","2017-08-06",-97,28,363.1775,25.0975003242493
"1858","2017-08-06",-96,28,559.73875,25.1225004196167
"1859","2017-08-06",-95,28,1003.96194444444,25.147500038147
"1860","2017-08-06",-94,28,12.7601388888889,25.1725001335144
"1861","2017-08-06",-93,28,28.0234722222222,25.1975002288818
"1862","2017-08-06",-92,28,250.582222222222,25.2224998474121
"1863","2017-08-06",-91,28,135.186666666667,25.2474999427795
"1864","2017-08-06",-90,28,142.155972222222,25.272500038147
"1865","2017-08-06",-89,28,31.3051388888889,25.2974996566772
"1866","2017-08-06",-95,29,517.309722222222,24.6200003623962
"1867","2017-08-06",-94,29,127.948194444444,24.6449999809265
"1868","2017-08-06",-93,29,20.9245833333333,24.6700000762939
"1869","2017-08-06",-91,29,209.533888888889,24.7199997901917
"1870","2017-08-06",-90,29,940.597222222222,24.7449998855591
"1871","2017-08-06",-89,30,3.45277777777778,24.2424998283386
"1872","2017-08-06",-81,31,11.11625,23.9175000190735
"1873","2017-08-06",-80,31,0.368055555555556,23.9425001144409
"1874","2017-08-06",-79,31,11.4072222222222,23.9674997329712
"1875","2017-08-06",-79,33,15.8715277777778,22.9124999046326
"1876","2017-08-06",-77,34,13.7459722222222,22.4324998855591
"1877","2017-08-06",-76,35,690.641944444444,21.9299998283386
"1878","2017-08-06",-76,36,8.47958333333333,21.4024996757507
"1879","2017-08-06",-75,36,6.40444444444444,21.4250001907349
"1880","2017-08-06",-74,36,7.42180555555556,21.4500002861023
"1881","2017-08-06",-76,37,17.91875,20.875
"1882","2017-08-06",-75,37,44.6215277777778,20.897500038147
"1883","2017-08-06",-75,38,112.362083333333,20.3700003623962
"1884","2017-08-06",-74,38,262.131666666667,20.3949999809265
"1885","2017-08-06",-73,38,118.835972222222,20.4200000762939
"1886","2017-08-06",-75,39,109.675277777778,19.8425002098083
"1887","2017-08-06",-74,39,396.57125,19.8650002479553
"1888","2017-08-06",-73,39,955.444722222222,19.8899998664856
"1889","2017-08-06",-72,39,89.1904166666667,19.914999961853
"1890","2017-08-06",-71,39,87.1127777777778,19.9375
"1891","2017-08-06",-70,39,9.4425,19.9624996185303
"1892","2017-08-06",-74,40,155.305,19.3375000953674
"1893","2017-08-06",-73,40,1798.91513888889,19.3625001907349
"1894","2017-08-06",-72,40,186.135138888889,19.3849997520447
"1895","2017-08-06",-71,40,113.886805555556,19.4099998474121
"1896","2017-08-06",-70,40,323.323472222222,19.4349999427795
"1897","2017-08-06",-69,40,41.5456944444444,19.4599995613098
"1898","2017-08-06",-68,40,626.181666666667,19.4849996566772
"1899","2017-08-06",-67,40,155.090833333333,19.5075001716614
"1900","2017-08-06",-73,41,1.44777777777778,18.835000038147
"1901","2017-08-06",-72,41,434.61375,18.8575000762939
"1902","2017-08-06",-71,41,1421.85263888889,18.8824996948242
"1903","2017-08-06",-70,41,275.6875,18.9049997329712
"1904","2017-08-06",-69,41,43.5190277777778,18.9299998283386
"1905","2017-08-06",-68,41,175.443611111111,18.9549999237061
"1906","2017-08-06",-67,41,1120.01027777778,18.9800000190735
"1907","2017-08-06",-70,42,353.676666666667,18.3774995803833
"1908","2017-08-06",-69,42,21.6859722222222,18.4024996757507
"1909","2017-08-06",-68,42,163.596527777778,18.4250001907349
"1910","2017-08-06",-70,43,149.399722222222,17.8499999046326
"1911","2017-08-06",-69,43,159.350555555556,17.875
"1912","2017-08-06",-68,43,200.111388888889,17.8949999809265
"1913","2017-08-06",-69,44,79.1261111111111,17.3450002670288
"1914","2017-08-06",-68,44,86.41875,17.3675003051758
"1915","2017-08-13",-83,24,201.752083333333,28.2675004005432
"1916","2017-08-13",-81,25,0.129583333333333,27.6725001335144
"1917","2017-08-13",-80,25,0.55,27.6775002479553
"1918","2017-08-13",-83,26,11.505,27.1349992752075
"1919","2017-08-13",-80,26,0.146388888888889,27.1524996757507
"1920","2017-08-13",-97,27,350.674583333333,26.5824999809265
"1921","2017-08-13",-96,27,1.46527777777778,26.5875000953674
"1922","2017-08-13",-80,27,1.36763888888889,26.6524996757507
"1923","2017-08-13",-97,28,200.667361111111,26.1199998855591
"1924","2017-08-13",-96,28,565.085694444444,26.1224999427795
"1925","2017-08-13",-95,28,331.698055555556,26.125
"1926","2017-08-13",-94,28,134.041388888889,26.125
"1927","2017-08-13",-93,28,102.215,26.1275000572205
"1928","2017-08-13",-92,28,73.9127777777778,26.1300001144409
"1929","2017-08-13",-91,28,126.241388888889,26.1325001716614
"1930","2017-08-13",-90,28,178.23375,26.1374998092651
"1931","2017-08-13",-84,28,11.4681944444444,26.1449995040894
"1932","2017-08-13",-95,29,181.988611111111,25.6549997329712
"1933","2017-08-13",-94,29,136.470694444444,25.6549997329712
"1934","2017-08-13",-93,29,109.131805555556,25.6549997329712
"1935","2017-08-13",-92,29,89.7498611111111,25.6549997329712
"1936","2017-08-13",-91,29,48.7777777777778,25.6574997901917
"1937","2017-08-13",-90,29,359.613194444444,25.6599998474121
"1938","2017-08-13",-79,31,94.5870833333333,24.664999961853
"1939","2017-08-13",-80,32,10.1988888888889,24.1725001335144
"1940","2017-08-13",-79,33,15.2056944444444,23.6700000762939
"1941","2017-08-13",-77,34,4.32305555555556,23.1549997329712
"1942","2017-08-13",-76,35,827.00125,22.6399993896484
"1943","2017-08-13",-76,36,0.604166666666667,22.1349992752075
"1944","2017-08-13",-75,36,18.2738888888889,22.1224999427795
"1945","2017-08-13",-74,36,3.01541666666667,22.1100006103516
"1946","2017-08-13",-76,37,22.7491666666667,21.6324996948242
"1947","2017-08-13",-75,37,34.0526388888889,21.6175003051758
"1948","2017-08-13",-74,37,32.9234722222222,21.6025004386902
"1949","2017-08-13",-72,37,22.0919444444444,21.5749998092651
"1950","2017-08-13",-75,38,76.915,21.112500667572
"1951","2017-08-13",-74,38,201.71375,21.0950002670288
"1952","2017-08-13",-73,38,15.7781944444444,21.0799999237061
"1953","2017-08-13",-75,39,37.2502777777778,20.6100006103516
"1954","2017-08-13",-74,39,389.633888888889,20.5900001525879
"1955","2017-08-13",-73,39,1313.39569444444,20.5724997520447
"1956","2017-08-13",-72,39,23.1529166666667,20.5549998283386
"1957","2017-08-13",-71,39,41.23625,20.5350003242493
"1958","2017-08-13",-70,39,3.10875,20.5150003433228
"1959","2017-08-13",-67,39,9.18277777777778,20.4599995613098
"1960","2017-08-13",-74,40,121.327916666667,20.085000038147
"1961","2017-08-13",-73,40,1688.60458333333,20.0649995803833
"1962","2017-08-13",-72,40,269.260694444444,20.0425000190735
"1963","2017-08-13",-71,40,106.512361111111,20.0200004577637
"1964","2017-08-13",-70,40,92.4348611111111,20
"1965","2017-08-13",-69,40,30.1622222222222,19.9799995422363
"1966","2017-08-13",-68,40,302.607083333333,19.9599995613098
"1967","2017-08-13",-67,40,50.0370833333333,19.9400000572205
"1968","2017-08-13",-66,40,18.8023611111111,19.9175000190735
"1969","2017-08-13",-73,41,5.79680555555556,19.5549998283386
"1970","2017-08-13",-72,41,299.987222222222,19.5300002098083
"1971","2017-08-13",-71,41,1474.26736111111,19.5050001144409
"1972","2017-08-13",-70,41,371.335138888889,19.4849996566772
"1973","2017-08-13",-69,41,101.376111111111,19.4624996185303
"1974","2017-08-13",-68,41,95.34875,19.4400000572205
"1975","2017-08-13",-67,41,977.498055555556,19.4175000190735
"1976","2017-08-13",-70,42,261.307222222222,18.9699997901917
"1977","2017-08-13",-69,42,47.8111111111111,18.9450001716614
"1978","2017-08-13",-68,42,437.916944444444,18.9200000762939
"1979","2017-08-13",-70,43,48.0879166666667,18.4524998664856
"1980","2017-08-13",-69,43,95.7969444444444,18.4275002479553
"1981","2017-08-13",-68,43,105.292777777778,18.4024996757507
