"","time","long","lat","fh","sst"
"935","2017-08-27",-122,36,6.41361111111111,26.0749998092651
"936","2017-08-27",-124,37,16.1715277777778,27.2425003051758
"937","2017-08-27",-123,37,68.6851388888889,26.3825001716614
"938","2017-08-27",-124,38,91.9518055555556,26.7075004577637
"939","2017-08-27",-125,39,17.2486111111111,27.0500001907349
"940","2017-08-27",-124,39,4.61,26.0724997520447
"941","2017-08-27",-125,40,1.42486111111111,25.9874997138977
"942","2017-08-27",-126,41,29.2777777777778,25.7274994850159
"943","2017-08-27",-125,41,613.54375,25.3999996185303
"944","2017-08-27",-126,42,174.208055555556,25.4349999427795
"945","2017-08-27",-125,42,138.294166666667,25.0875000953674
"946","2017-08-27",-125,43,327.717361111111,24.5425004959106
"947","2017-08-27",-128,44,63.1006944444444,25.2750000953674
"948","2017-08-27",-127,44,13.0593055555556,25.0549998283386
"949","2017-08-27",-125,44,185.574861111111,23.9700002670288
"950","2017-08-27",-128,45,16.7130555555556,25.0125002861023
"951","2017-08-27",-127,45,19.8726388888889,24.8049998283386
"952","2017-08-27",-126,45,43.2086111111111,24.4449996948242
"953","2017-08-27",-125,45,89.8081944444444,23.6574997901917
"954","2017-08-27",-126,46,33.0280555555556,24.4099998474121
"955","2017-08-27",-125,46,675.318055555556,23.3974995613098
"956","2017-08-27",-128,47,30.5370833333333,24.772500038147
"957","2017-08-27",-126,47,67.7041666666667,23.9974999427795
"958","2017-08-27",-125,47,96.3545833333333,22.8174996376038
"959","2017-08-27",-126,48,577.182916666667,23.0050001144409
"960","2017-08-27",-125,48,85.4931944444444,21.9400000572205
"961","2017-09-03",-120,32,5.30986111111111,26.4400000572205
"962","2017-09-03",-119,32,30.9505555555556,25.9875001907349
"963","2017-09-03",-120,33,0.549166666666667,25.9524998664856
"964","2017-09-03",-119,33,36.3033333333333,25.5124998092651
"965","2017-09-03",-118,33,3.39708333333333,25.0650000572205
"966","2017-09-03",-122,34,4.48,26.6875004768372
"967","2017-09-03",-121,34,3.20916666666667,25.9800004959106
"968","2017-09-03",-120,34,2.13319444444444,25.4700002670288
"969","2017-09-03",-122,35,29.2052777777778,26.164999961853
"970","2017-09-03",-123,36,4.99708333333333,26.460000038147
"971","2017-09-03",-122,36,13.1025,25.6424999237061
"972","2017-09-03",-124,37,9.99486111111111,26.8575000762939
"973","2017-09-03",-123,37,62.9675,25.9250001907349
"974","2017-09-03",-125,38,9.13569444444444,27.8650002479553
"975","2017-09-03",-124,38,87.6415277777778,26.3450002670288
"976","2017-09-03",-125,39,24.5073611111111,26.9974999427795
"977","2017-09-03",-124,39,3.60833333333333,25.7550001144409
"978","2017-09-03",-126,41,40.2856944444444,25.8250002861023
"979","2017-09-03",-125,41,170.888194444444,25.4925003051758
"980","2017-09-03",-128,42,9.07388888888889,25.4899997711182
"981","2017-09-03",-127,42,18.4448611111111,25.5074996948242
"982","2017-09-03",-126,42,125.317361111111,25.4500002861023
"983","2017-09-03",-125,42,341.973333333333,25.0775003433228
"984","2017-09-03",-127,43,8.75722222222222,25.164999961853
"985","2017-09-03",-126,43,1.20180555555556,24.9350004196167
"986","2017-09-03",-125,43,418.827916666667,24.3500003814697
"987","2017-09-03",-128,44,8.59180555555556,24.852499961853
"988","2017-09-03",-127,44,5.21194444444444,24.7049999237061
"989","2017-09-03",-126,44,20.7005555555556,24.3175001144409
"990","2017-09-03",-125,44,447.366527777778,23.6300001144409
"991","2017-09-03",-128,45,22.5886111111111,24.5574998855591
"992","2017-09-03",-127,45,96.9273611111111,24.3674998283386
"993","2017-09-03",-126,45,55.7911111111111,24.0524997711182
